42;20;   3776.1200;    409.6980;    1774.0;   3895.4700;    490.2200;   72512.0;  33061.3840; 3835236.0; 32883.646281; 32756.644232; 32788.918425; 32779.369152; 32697.055934; 32725.359546; 32586.128233; 33061.383577; 32763.510252; 32793.877581; 32735.851705; 32809.994263; 32761.003739; 32643.760484; 32763.517294; 32796.336872; 32850.646264; 32758.712683; 32635.879772; 32727.153284;
43;20;   4325.6600;    369.0910;   10520.0;   4272.6200;    341.0840;     112.0;  33771.5590; 3845868.0; 33589.264831; 33748.124575; 33670.298416; 33708.753470; 33642.099020; 33476.770712; 33502.283401; 33711.400281; 33491.759851; 33698.645044; 33739.483882; 33545.056447; 33771.558573; 33472.100412; 33640.375396; 33639.958894; 33767.571578; 33646.437373; 33732.587890; 33687.587837;
44;20;   4259.2000;    395.5960;   29096.0;   3812.4700;    387.4390;    9480.0;  34554.5940; 3884444.0; 34287.825320; 34246.606738; 34291.577507; 34536.629045; 34220.158033; 34357.402234; 34216.869765; 34375.634881; 34333.374802; 34480.734423; 34256.501578; 34474.580884; 34302.619839; 34554.593903; 34203.094309; 34224.294342; 34503.931479; 34470.640350; 34477.758082; 34340.744483;
45;20;   5219.0400;    434.1940;   30222.0;   5277.4300;    482.8690;   21518.0;  35471.6570; 3936184.0; 35308.223954; 35136.255626; 35174.802064; 35314.503920; 35298.689941; 35205.825012; 35226.354590; 35314.450582; 35092.415992; 35166.929386; 35331.020103; 35471.656851; 35209.099243; 35211.218039; 35109.903619; 35135.885314; 35295.722594; 35260.271097; 35456.909102; 35333.055275;
46;20;   4847.8000;    440.8370;  153518.0;   4595.4300;    418.2850;   28700.0;  36330.7790; 4118402.0; 36330.778950; 36227.636486; 35995.445265; 36223.358821; 36069.242850; 36163.969562; 36147.699317; 36209.081406; 36041.387299; 36134.201365; 36281.582436; 36192.762237; 36194.634697; 36228.893538; 36008.877032; 35961.544802; 35960.423711; 36156.598830; 36203.402658; 36113.790110;
47;20;   4107.1600;    455.2090;  155416.0;   3375.2700;    340.0210;     156.0;  37126.0090; 4273974.0; 36986.992444; 37036.726196; 37052.271009; 36855.554469; 37083.920380; 36941.986417; 36867.078652; 36813.817996; 36930.467758; 36907.737505; 37001.192655; 36890.687213; 37126.009229; 37119.360617; 36856.299097; 36882.371032; 36998.448060; 36844.968696; 36897.186654; 37001.950373;
48;20;   4547.2800;    401.7680;   96586.0;   3793.1200;    372.4110;     758.0;  37900.1880; 4371318.0; 37725.457558; 37678.897172; 37882.424113; 37559.216675; 37723.480453; 37609.343225; 37720.130294; 37604.603287; 37819.079503; 37551.875576; 37664.953363; 37828.482682; 37766.978140; 37856.096109; 37900.188018; 37831.242642; 37899.386404; 37556.626884; 37596.126938; 37574.072712;
49;20;   3728.9500;    360.4290;     464.0;   4091.7700;    364.7340;      84.0;  38625.3510; 4371866.0; 38503.343440; 38618.730408; 38302.200589; 38378.192949; 38509.127554; 38426.626209; 38540.101757; 38399.483807; 38608.210034; 38381.053681; 38381.407722; 38382.179061; 38469.726947; 38517.729837; 38542.896591; 38625.351000; 38335.472415; 38574.612790; 38395.891874; 38411.770802;
50;20;   4366.8400;    365.8150;    3300.0;   5306.2700;    454.2620;  201586.0;  39445.4280; 4576752.0; 39230.839357; 39213.372271; 39409.410148; 39044.764310; 39242.566808; 39318.752810; 39168.738380; 39295.480983; 39209.979613; 39347.251742; 39203.639779; 39286.863192; 39228.732590; 39327.942479; 39197.860844; 39445.428408; 39230.982304; 39262.431498; 39372.190227; 39092.365398;
51;20;   4804.8400;    398.4750;    3450.0;   4739.3700;    411.1880;     696.0;  40255.0910; 4580898.0; 39875.461082; 40168.744996; 39875.937868; 40054.743679; 40255.090627; 40237.534884; 40067.978192; 40034.623576; 40016.035722; 40253.685570; 40019.050454; 40157.498689; 40172.897867; 39966.434611; 40052.604160; 40162.306209; 40025.514976; 39984.005258; 40139.577068; 40097.703349;
52;20;   4683.9500;    406.2690;    3958.0;   3571.3800;    320.7110;     694.0;  40982.0710; 4585550.0; 40797.595786; 40951.821294; 40846.446667; 40776.969297; 40718.116915; 40779.284121; 40757.779739; 40868.640837; 40929.870929; 40840.000425; 40796.864557; 40834.131177; 40860.609063; 40729.169607; 40982.070609; 40974.402222; 40841.870137; 40805.808129; 40970.868114; 40736.259384;
